                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
120,0.86593,0.91172,1.0321,0.64805,0.53168,0.56461,0.37206,1.0343,1.1577,1.2003,0.0036012,0.0036012,0.0036012
121,0.85102,0.87558,1.025,0.61467,0.53559,0.55706,0.36841,1.0497,1.1809,1.2208,0.0035585,0.0035585,0.0035585
122,0.86539,0.89082,1.0275,0.60561,0.54817,0.56473,0.37576,1.0424,1.148,1.2138,0.0035158,0.0035158,0.0035158
123,0.86992,0.90323,1.0387,0.61481,0.531,0.56041,0.37015,1.057,1.1496,1.222,0.0034731,0.0034731,0.0034731
124,0.84879,0.8735,1.0202,0.5992,0.53931,0.55504,0.37054,1.0433,1.1762,1.2181,0.0034305,0.0034305,0.0034305
125,0.8544,0.90075,1.027,0.64159,0.53759,0.56995,0.37887,1.0333,1.1361,1.2079,0.0033878,0.0033878,0.0033878
126,0.8452,0.86572,1.0237,0.6586,0.516,0.56768,0.38255,1.0364,1.15,1.2191,0.0033451,0.0033451,0.0033451
127,0.83521,0.85292,1.0132,0.58925,0.53921,0.55771,0.37689,1.0422,1.16,1.2308,0.0033024,0.0033024,0.0033024
128,0.83308,0.85887,1.0144,0.58621,0.55678,0.56736,0.37291,1.0682,1.1747,1.2455,0.0032598,0.0032598,0.0032598
129,0.83666,0.87827,1.0187,0.56332,0.55891,0.55993,0.369,1.0381,1.1765,1.2148,0.0032171,0.0032171,0.0032171
130,0.8241,0.85221,1.0099,0.60854,0.54289,0.57103,0.37716,1.0542,1.1619,1.2274,0.0031744,0.0031744,0.0031744
131,0.81425,0.82845,0.99889,0.67297,0.5252,0.566,0.375,1.0556,1.1731,1.2344,0.0031317,0.0031317,0.0031317
132,0.81712,0.83457,1.0005,0.61124,0.55069,0.5669,0.37264,1.0522,1.1633,1.2427,0.003089,0.003089,0.003089
133,0.82113,0.83368,1.0007,0.66414,0.51737,0.55856,0.36879,1.0606,1.1805,1.2545,0.0030464,0.0030464,0.0030464
134,0.81524,0.84452,1.0048,0.67159,0.52011,0.569,0.36851,1.0595,1.1604,1.232,0.0030037,0.0030037,0.0030037
135,0.79209,0.82019,0.99376,0.60397,0.55097,0.56392,0.37572,1.0386,1.144,1.2472,0.002961,0.002961,0.002961
136,0.80657,0.82947,0.99946,0.61472,0.54304,0.56104,0.37618,1.046,1.1536,1.2478,0.0029183,0.0029183,0.0029183
137,0.79728,0.804,0.98762,0.69907,0.52039,0.56391,0.37076,1.0525,1.148,1.248,0.0028756,0.0028756,0.0028756
138,0.78357,0.80005,0.97658,0.64661,0.53709,0.56609,0.3753,1.0422,1.1676,1.2354,0.002833,0.002833,0.002833
139,0.78984,0.79381,0.992,0.59523,0.56319,0.57325,0.37793,1.0355,1.1608,1.2408,0.0027903,0.0027903,0.0027903
140,0.78372,0.79718,0.97844,0.68389,0.5213,0.57872,0.38839,1.0252,1.1291,1.2299,0.0027476,0.0027476,0.0027476
141,0.78951,0.79843,0.98626,0.63675,0.52568,0.56763,0.37518,1.0487,1.1662,1.2522,0.0027049,0.0027049,0.0027049
142,0.78421,0.80093,0.97732,0.71586,0.50713,0.57325,0.38266,1.0254,1.1454,1.2327,0.0026622,0.0026622,0.0026622
143,0.7719,0.77259,0.97481,0.65665,0.52372,0.57624,0.38385,1.0259,1.139,1.241,0.0026196,0.0026196,0.0026196
144,0.76084,0.76834,0.95872,0.59807,0.56139,0.57289,0.38257,1.0311,1.1575,1.2569,0.0025769,0.0025769,0.0025769
145,0.76698,0.77952,0.96804,0.67581,0.53368,0.5644,0.37908,1.0333,1.1371,1.2619,0.0025342,0.0025342,0.0025342
146,0.76218,0.75446,0.9566,0.64513,0.52861,0.56382,0.37302,1.029,1.1492,1.2454,0.0024915,0.0024915,0.0024915
147,0.76593,0.77048,0.97095,0.59873,0.56229,0.57251,0.38323,1.0429,1.1603,1.2535,0.0024488,0.0024488,0.0024488
148,0.7593,0.75933,0.95818,0.64639,0.52339,0.55827,0.37599,1.0289,1.1608,1.2377,0.0024062,0.0024062,0.0024062
149,0.77526,0.77917,0.96816,0.66256,0.5189,0.56843,0.38403,1.0457,1.1601,1.2585,0.0023635,0.0023635,0.0023635
150,0.74764,0.75158,0.95924,0.64834,0.55265,0.57376,0.38959,1.0159,1.1526,1.2297,0.0023208,0.0023208,0.0023208
151,0.74713,0.75268,0.95956,0.69282,0.52485,0.56818,0.38868,1.0086,1.146,1.2141,0.0022781,0.0022781,0.0022781
152,0.74216,0.74559,0.95164,0.67977,0.52307,0.57266,0.38326,1.0155,1.1425,1.229,0.0022355,0.0022355,0.0022355
153,0.73585,0.73495,0.94776,0.63431,0.54406,0.56847,0.38479,1.01,1.1539,1.2182,0.0021928,0.0021928,0.0021928
154,0.74064,0.74414,0.95619,0.64042,0.54139,0.57421,0.38565,1.0204,1.1521,1.235,0.0021501,0.0021501,0.0021501
155,0.72452,0.73933,0.94478,0.66318,0.53455,0.57771,0.3885,1.0286,1.1248,1.2531,0.0021074,0.0021074,0.0021074
156,0.72515,0.72146,0.94045,0.64958,0.53776,0.56889,0.3841,1.0247,1.1329,1.2597,0.0020647,0.0020647,0.0020647
157,0.73528,0.73809,0.94429,0.67078,0.53465,0.57763,0.38454,1.0229,1.1263,1.2518,0.0020221,0.0020221,0.0020221
158,0.72899,0.71864,0.93985,0.66841,0.53093,0.5723,0.38579,1.0372,1.1473,1.2602,0.0019794,0.0019794,0.0019794
159,0.7239,0.7151,0.93871,0.68597,0.52062,0.56777,0.3791,1.036,1.1473,1.2762,0.0019367,0.0019367,0.0019367
160,0.72267,0.73603,0.94223,0.68605,0.50888,0.55986,0.37544,1.0343,1.1461,1.2596,0.001894,0.001894,0.001894
161,0.71262,0.70444,0.93163,0.63272,0.54342,0.5674,0.38082,1.0396,1.1322,1.2779,0.0018513,0.0018513,0.0018513
162,0.71088,0.71989,0.93954,0.68094,0.52185,0.56952,0.37938,1.0347,1.1541,1.2698,0.0018087,0.0018087,0.0018087
163,0.71887,0.71472,0.93578,0.6535,0.54035,0.57196,0.3865,1.0251,1.134,1.2525,0.001766,0.001766,0.001766
164,0.7093,0.70352,0.93121,0.62829,0.54944,0.56619,0.37894,1.0315,1.1454,1.2569,0.0017233,0.0017233,0.0017233
165,0.70135,0.70391,0.92781,0.66517,0.53882,0.56364,0.38425,1.0186,1.1467,1.2477,0.0016806,0.0016806,0.0016806
166,0.70003,0.70204,0.92982,0.66119,0.53549,0.56202,0.38564,1.0169,1.1497,1.2522,0.0016379,0.0016379,0.0016379
167,0.68739,0.68866,0.91906,0.69075,0.51857,0.55921,0.38356,1.0186,1.1314,1.2593,0.0015953,0.0015953,0.0015953
168,0.67933,0.67789,0.92001,0.64583,0.54281,0.56345,0.38396,1.0211,1.1322,1.2592,0.0015526,0.0015526,0.0015526
169,0.70103,0.70134,0.93032,0.64267,0.54519,0.56804,0.38372,1.0242,1.1335,1.2519,0.0015099,0.0015099,0.0015099
170,0.69556,0.70395,0.92499,0.63408,0.55163,0.56513,0.38096,1.0282,1.1289,1.2487,0.0014672,0.0014672,0.0014672
171,0.68031,0.68642,0.91208,0.63627,0.53048,0.56192,0.38047,1.0223,1.1382,1.2526,0.0014245,0.0014245,0.0014245
172,0.69084,0.69289,0.92173,0.63677,0.53573,0.55799,0.38,1.0283,1.139,1.2578,0.0013819,0.0013819,0.0013819
173,0.68145,0.68459,0.91633,0.72588,0.4953,0.55708,0.38411,1.0184,1.1261,1.248,0.0013392,0.0013392,0.0013392
174,0.66675,0.66156,0.90454,0.6501,0.52637,0.56119,0.37907,1.0277,1.1381,1.2657,0.0012965,0.0012965,0.0012965
175,0.68797,0.67914,0.91238,0.6254,0.54954,0.55979,0.37924,1.0355,1.1475,1.2708,0.0012538,0.0012538,0.0012538
176,0.6673,0.66604,0.90487,0.64483,0.54057,0.55598,0.38137,1.0201,1.1403,1.2651,0.0012112,0.0012112,0.0012112
177,0.67122,0.6622,0.90444,0.67927,0.52635,0.55979,0.38108,1.0281,1.1433,1.2658,0.0011685,0.0011685,0.0011685
178,0.67789,0.66762,0.91045,0.66086,0.53204,0.56173,0.38138,1.0204,1.127,1.2619,0.0011258,0.0011258,0.0011258
179,0.66543,0.66588,0.91043,0.6591,0.52761,0.55679,0.38088,1.0226,1.1365,1.2623,0.0010831,0.0010831,0.0010831
180,0.6719,0.66648,0.90602,0.62213,0.54645,0.55565,0.37969,1.0264,1.1303,1.2658,0.0010404,0.0010404,0.0010404
181,0.65287,0.64054,0.89157,0.66582,0.53348,0.57002,0.38717,1.0183,1.1289,1.2594,0.00099776,0.00099776,0.00099776
182,0.65563,0.65161,0.8989,0.65539,0.53248,0.5656,0.38641,1.0198,1.1313,1.2699,0.00095508,0.00095508,0.00095508
183,0.65845,0.65505,0.894,0.65192,0.52112,0.55692,0.3841,1.015,1.1411,1.2627,0.0009124,0.0009124,0.0009124
184,0.65432,0.65742,0.89871,0.61161,0.54787,0.55818,0.38634,1.0201,1.1332,1.2626,0.00086972,0.00086972,0.00086972
185,0.6632,0.66262,0.90544,0.67255,0.52059,0.55635,0.38159,1.0177,1.1313,1.2647,0.00082704,0.00082704,0.00082704
186,0.65842,0.65923,0.89916,0.64332,0.52907,0.55846,0.38541,1.0192,1.1508,1.2635,0.00078436,0.00078436,0.00078436
187,0.661,0.65583,0.89791,0.67018,0.5153,0.56064,0.3841,1.0203,1.1421,1.2691,0.00074168,0.00074168,0.00074168
188,0.63554,0.62603,0.88746,0.67011,0.52554,0.56152,0.38378,1.0139,1.1427,1.2647,0.000699,0.000699,0.000699
189,0.63893,0.6329,0.89189,0.64729,0.533,0.56225,0.38534,1.0112,1.1422,1.2635,0.00065632,0.00065632,0.00065632
190,0.64828,0.6506,0.8975,0.6495,0.52795,0.5617,0.3872,1.0153,1.1365,1.2676,0.00061365,0.00061365,0.00061365
191,0.5866,0.52177,0.86229,0.67176,0.5264,0.56169,0.38411,1.0216,1.1432,1.2682,0.00057097,0.00057097,0.00057097
192,0.5725,0.51364,0.8569,0.66566,0.53301,0.56279,0.38192,1.0271,1.1472,1.2765,0.00052829,0.00052829,0.00052829
193,0.57466,0.51316,0.85247,0.69894,0.50945,0.55841,0.37935,1.0311,1.1518,1.289,0.00048561,0.00048561,0.00048561
