                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 1.1492,                 1.1568,                 1.4373,                0.63236,                0.56577,                 0.5937,                0.40628,                 1.4487,                  1.345,                 1.6716,             0.00089141,             0.00089141,             0.00089141
                     78,                 1.1671,                 1.1643,                 1.4466,                0.63848,                0.57054,                0.61142,                0.42017,                 1.4224,                 1.3051,                 1.6519,             0.00088434,             0.00088434,             0.00088434
                     79,                 1.1797,                 1.1486,                 1.4706,                0.60207,                0.58759,                0.60857,                 0.4221,                 1.3854,                 1.2817,                 1.6248,             0.00087726,             0.00087726,             0.00087726
                     80,                  1.169,                 1.1339,                 1.4406,                0.66082,                0.55889,                0.59905,                0.42363,                 1.3886,                 1.3536,                 1.6217,             0.00087019,             0.00087019,             0.00087019
                     81,                 1.1641,                 1.1747,                 1.4548,                0.68638,                0.57482,                0.61973,                0.43452,                 1.4139,                 1.2663,                 1.6368,             0.00086312,             0.00086312,             0.00086312
                     82,                 1.1587,                 1.1551,                 1.4387,                0.66748,                0.58889,                0.62444,                0.42784,                 1.3788,                 1.2867,                 1.6302,             0.00085604,             0.00085604,             0.00085604
                     83,                 1.1231,                 1.1019,                 1.4144,                0.63156,                0.58963,                0.59823,                0.41663,                 1.3839,                 1.2796,                 1.6259,             0.00084897,             0.00084897,             0.00084897
                     84,                 1.1779,                 1.1731,                 1.4517,                 0.6299,                0.54221,                0.56715,                 0.3934,                 1.4723,                   1.39,                 1.7036,              0.0008419,              0.0008419,              0.0008419
                     85,                 1.1416,                 1.1098,                 1.4312,                0.68522,                 0.5647,                0.61188,                0.41709,                 1.3899,                 1.2731,                 1.6117,             0.00083482,             0.00083482,             0.00083482
                     86,                 1.1238,                 1.1056,                 1.4138,                0.58447,                0.57115,                0.58941,                0.41282,                 1.3981,                 1.2857,                 1.6323,             0.00082775,             0.00082775,             0.00082775
                     87,                 1.0897,                 1.0908,                 1.4002,                 0.6136,                0.57529,                0.58631,                0.41179,                 1.4224,                 1.3321,                 1.6583,             0.00082067,             0.00082067,             0.00082067
                     88,                 1.1087,                 1.0604,                 1.3923,                0.69815,                0.55131,                0.60593,                 0.4228,                 1.4043,                 1.2725,                 1.6364,              0.0008136,              0.0008136,              0.0008136
                     89,                 1.0846,                 1.0576,                 1.3892,                0.67937,                0.55325,                0.61941,                0.43306,                 1.3765,                  1.274,                 1.6137,             0.00080653,             0.00080653,             0.00080653
                     90,                 1.1095,                 1.0889,                 1.4155,                0.61852,                0.58656,                0.60865,                0.42535,                 1.3952,                 1.2781,                 1.6297,             0.00079945,             0.00079945,             0.00079945
                     91,                 1.1295,                 1.1028,                 1.4222,                0.61873,                0.59077,                0.61099,                 0.4332,                 1.3331,                 1.2082,                 1.5884,             0.00079238,             0.00079238,             0.00079238
                     92,                 1.0981,                 1.0764,                  1.403,                0.62213,                0.59552,                0.60968,                0.41387,                 1.3867,                 1.2427,                 1.6256,             0.00078531,             0.00078531,             0.00078531
                     93,                  1.054,                 1.0086,                 1.3701,                0.69001,                0.56253,                0.61779,                0.43027,                 1.3779,                 1.2399,                 1.6049,             0.00077823,             0.00077823,             0.00077823
                     94,                 1.1036,                 1.0542,                 1.3923,                0.70013,                0.55941,                0.61461,                0.43277,                 1.3925,                 1.2309,                 1.6511,             0.00077116,             0.00077116,             0.00077116
                     95,                 1.0701,                 1.0422,                 1.3802,                0.63015,                0.57116,                0.60061,                0.42334,                  1.353,                 1.2724,                 1.6084,             0.00076409,             0.00076409,             0.00076409
                     96,                 1.0909,                  1.007,                 1.3768,                0.66923,                0.57101,                0.62139,                0.42328,                 1.4029,                 1.2426,                 1.6432,             0.00075701,             0.00075701,             0.00075701
                     97,                 1.0731,                  1.015,                 1.3715,                0.70488,                0.53274,                0.60341,                0.43061,                 1.3816,                 1.2422,                 1.6337,             0.00074994,             0.00074994,             0.00074994
                     98,                 1.0676,                 1.0415,                 1.3975,                0.63522,                0.56505,                0.60095,                0.41523,                 1.3998,                 1.2631,                 1.6435,             0.00074287,             0.00074287,             0.00074287
                     99,                 1.0773,                 1.0374,                  1.389,                0.71421,                0.56673,                0.61923,                0.42983,                 1.3844,                 1.2564,                 1.6519,             0.00073579,             0.00073579,             0.00073579
                    100,                 1.0745,                 1.0122,                 1.3654,                0.65243,                0.57272,                0.62241,                0.42111,                 1.3858,                 1.2443,                 1.6517,             0.00072872,             0.00072872,             0.00072872
                    101,                 1.0593,                 1.0156,                  1.373,                0.65208,                0.60605,                0.63341,                0.43621,                 1.3896,                 1.2156,                 1.6365,             0.00072164,             0.00072164,             0.00072164
                    102,                 1.0413,                 1.0092,                 1.3625,                0.66565,                0.58603,                0.62537,                0.44222,                 1.3586,                 1.2061,                 1.6114,             0.00071457,             0.00071457,             0.00071457
                    103,                 1.0536,                 1.0159,                 1.3632,                0.63161,                0.58277,                0.62191,                0.44781,                 1.3434,                 1.1965,                 1.5935,              0.0007075,              0.0007075,              0.0007075
                    104,                 1.0583,                0.99044,                 1.3569,                0.62888,                0.59354,                0.61442,                0.43172,                 1.3772,                 1.2139,                 1.6354,             0.00070042,             0.00070042,             0.00070042
                    105,                 1.0407,                 1.0068,                 1.3684,                0.64705,                0.59207,                0.60581,                0.42395,                 1.4077,                 1.2485,                 1.6578,             0.00069335,             0.00069335,             0.00069335
                    106,                 1.0635,                 0.9957,                 1.3491,                 0.7374,                0.53795,                0.62096,                0.43226,                 1.4077,                 1.2781,                 1.6531,             0.00068628,             0.00068628,             0.00068628
                    107,                 1.0109,                0.95458,                 1.3248,                 0.6513,                0.60177,                0.62497,                0.43513,                 1.3762,                 1.2021,                 1.6282,              0.0006792,              0.0006792,              0.0006792
                    108,                 1.0192,                0.94133,                 1.3385,                0.66146,                0.58316,                0.62575,                0.43154,                 1.3944,                 1.2395,                 1.6461,             0.00067213,             0.00067213,             0.00067213
                    109,                 1.0258,                0.97385,                 1.3423,                0.65249,                0.57619,                 0.5944,                0.42383,                 1.3794,                 1.3019,                 1.6228,             0.00066506,             0.00066506,             0.00066506
                    110,                 1.0253,                0.96897,                 1.3408,                0.66468,                0.57827,                0.60569,                0.42122,                 1.4013,                  1.234,                 1.6498,             0.00065798,             0.00065798,             0.00065798
                    111,                0.99919,                0.93658,                 1.3259,                 0.6664,                0.59225,                0.63312,                0.43852,                 1.3862,                 1.2457,                 1.6341,             0.00065091,             0.00065091,             0.00065091
                    112,                0.99804,                0.92417,                 1.3135,                0.66381,                0.60227,                0.62903,                0.44611,                 1.3701,                 1.1717,                 1.6307,             0.00064384,             0.00064384,             0.00064384
                    113,                 1.0102,                0.93962,                 1.3315,                 0.6863,                0.57473,                0.61591,                0.42776,                 1.3937,                 1.2385,                 1.6518,             0.00063676,             0.00063676,             0.00063676
                    114,                 1.0218,                0.94488,                 1.3256,                0.66186,                0.58013,                0.61965,                0.44202,                  1.353,                 1.2001,                  1.608,             0.00062969,             0.00062969,             0.00062969
                    115,                 1.0254,                0.93523,                 1.3267,                 0.6359,                0.61558,                0.62022,                0.42715,                 1.3947,                 1.2561,                 1.6538,             0.00062262,             0.00062262,             0.00062262
                    116,                 1.0133,                0.93557,                 1.3217,                 0.6576,                0.57095,                0.61588,                0.42827,                 1.3823,                 1.2254,                 1.6474,             0.00061554,             0.00061554,             0.00061554
                    117,                0.99686,                0.89941,                 1.3147,                0.67109,                0.59536,                 0.6234,                0.43441,                  1.386,                 1.2474,                 1.6568,             0.00060847,             0.00060847,             0.00060847
                    118,                0.98093,                 0.9079,                 1.3066,                 0.6165,                 0.6101,                0.63222,                0.43839,                 1.4038,                 1.1993,                 1.6817,             0.00060139,             0.00060139,             0.00060139
                    119,                0.96292,                0.86301,                  1.307,                0.68324,                0.57861,                0.63025,                0.43906,                 1.3938,                 1.2266,                 1.6497,             0.00059432,             0.00059432,             0.00059432
                    120,                0.99372,                0.91497,                 1.3289,                0.64664,                0.59437,                0.61915,                 0.4351,                 1.3686,                 1.2163,                 1.6347,             0.00058725,             0.00058725,             0.00058725
                    121,                0.99771,                0.90457,                 1.3053,                0.63866,                0.60993,                0.63372,                0.44025,                 1.3815,                 1.2009,                 1.6374,             0.00058017,             0.00058017,             0.00058017
                    122,                0.96467,                0.89383,                  1.293,                0.67468,                0.56864,                0.61553,                0.43199,                 1.3897,                 1.2274,                 1.6524,              0.0005731,              0.0005731,              0.0005731
                    123,                0.96238,                 0.8721,                 1.3003,                 0.6727,                0.58433,                0.62192,                0.43426,                 1.3711,                  1.197,                 1.6257,             0.00056603,             0.00056603,             0.00056603
                    124,                0.96358,                0.89653,                 1.3027,                0.66941,                0.58299,                0.63293,                0.44554,                 1.3647,                 1.1924,                 1.6403,             0.00055895,             0.00055895,             0.00055895
                    125,                0.96994,                0.85946,                 1.2884,                0.68939,                0.58027,                0.62402,                0.43237,                 1.3988,                 1.2018,                 1.6702,             0.00055188,             0.00055188,             0.00055188
                    126,                0.93905,                0.82007,                 1.2654,                0.68637,                0.55218,                0.61647,                0.43719,                 1.3755,                 1.2052,                 1.6389,             0.00054481,             0.00054481,             0.00054481
                    127,                0.93973,                0.83095,                  1.278,                0.69295,                0.55649,                0.62369,                0.43999,                 1.3912,                 1.2265,                 1.6679,             0.00053773,             0.00053773,             0.00053773
                    128,                0.96197,                0.86577,                 1.2748,                0.68802,                0.58224,                0.62902,                0.44078,                 1.3668,                 1.2071,                 1.6302,             0.00053066,             0.00053066,             0.00053066
                    129,                0.94987,                0.85241,                 1.2742,                0.65057,                0.57858,                0.62879,                 0.4409,                 1.3941,                 1.1865,                 1.6614,             0.00052359,             0.00052359,             0.00052359
                    130,                0.89664,                0.80613,                 1.2688,                 0.6763,                0.54835,                0.61487,                0.42737,                   1.41,                 1.2377,                  1.685,             0.00051651,             0.00051651,             0.00051651
                    131,                0.93104,                0.81854,                 1.2685,                0.69521,                0.54506,                0.60971,                0.43019,                 1.4013,                 1.2231,                 1.6876,             0.00050944,             0.00050944,             0.00050944
                    132,                0.95637,                0.85866,                 1.2877,                0.68377,                0.57988,                0.61893,                0.43465,                 1.3922,                 1.2044,                 1.6899,             0.00050236,             0.00050236,             0.00050236
                    133,                0.93703,                0.81879,                 1.2727,                0.65373,                0.59573,                0.62758,                0.43886,                 1.3566,                 1.2029,                 1.6422,             0.00049529,             0.00049529,             0.00049529
