                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.54492,                0.47184,                0.80992,                 0.6366,                 0.5137,                0.54281,                0.37012,                 1.0863,                 1.1999,                 1.3437,              0.0022355,              0.0022355,              0.0022355
                    153,                0.55442,                0.47752,                0.81219,                0.63998,                0.50568,                0.54052,                0.37171,                 1.0774,                 1.2047,                  1.332,              0.0021928,              0.0021928,              0.0021928
                    154,                0.55044,                0.47077,                0.80864,                0.64305,                0.51046,                0.54225,                 0.3729,                 1.0764,                 1.2079,                 1.3264,              0.0021501,              0.0021501,              0.0021501
                    155,                0.54474,                0.46609,                0.80686,                0.63075,                 0.5155,                0.54135,                0.37484,                 1.0785,                 1.2179,                 1.3293,              0.0021074,              0.0021074,              0.0021074
                    156,                0.53866,                0.46204,                0.80098,                0.63479,                0.52135,                 0.5438,                 0.3747,                   1.08,                 1.2137,                 1.3311,              0.0020647,              0.0020647,              0.0020647
                    157,                0.54603,                0.46791,                0.80734,                0.63155,                0.52002,                0.54031,                0.37312,                 1.0847,                 1.2188,                 1.3393,              0.0020221,              0.0020221,              0.0020221
                    158,                0.54333,                 0.4744,                0.80736,                0.63913,                0.51338,                 0.5405,                0.37249,                 1.0856,                 1.2238,                 1.3416,              0.0019794,              0.0019794,              0.0019794
                    159,                0.54891,                0.46826,                0.80681,                0.65619,                0.49908,                0.54025,                0.37104,                 1.0907,                 1.2263,                 1.3458,              0.0019367,              0.0019367,              0.0019367
                    160,                 0.5476,                0.47482,                0.80647,                0.67188,                0.49759,                0.54093,                0.37073,                 1.0933,                 1.2202,                 1.3499,               0.001894,               0.001894,               0.001894
                    161,                0.53537,                0.46122,                0.80576,                0.69991,                0.48879,                0.54136,                0.37125,                 1.0957,                 1.2187,                 1.3557,              0.0018513,              0.0018513,              0.0018513
                    162,                0.54242,                0.46198,                0.80465,                0.67581,                0.50217,                 0.5425,                0.37126,                 1.0934,                 1.2188,                 1.3524,              0.0018087,              0.0018087,              0.0018087
                    163,                0.53565,                0.45691,                0.80097,                0.67023,                0.50305,                0.54214,                0.37163,                 1.0916,                 1.2191,                 1.3511,               0.001766,               0.001766,               0.001766
                    164,                 0.5318,                0.45623,                0.80322,                0.68115,                0.50901,                 0.5445,                0.37231,                 1.0879,                 1.2217,                 1.3456,              0.0017233,              0.0017233,              0.0017233
                    165,                0.53563,                0.45431,                0.80181,                0.66991,                0.51177,                  0.543,                0.37168,                 1.0805,                  1.221,                 1.3393,              0.0016806,              0.0016806,              0.0016806
                    166,                0.52442,                0.44872,                 0.7992,                0.67035,                0.51515,                0.54301,                0.37235,                 1.0804,                 1.2138,                  1.345,              0.0016379,              0.0016379,              0.0016379
                    167,                0.52749,                0.45324,                0.80187,                0.65094,                0.52233,                0.54528,                0.37272,                 1.0823,                 1.2171,                 1.3476,              0.0015953,              0.0015953,              0.0015953
                    168,                0.53318,                 0.4571,                0.79957,                0.65378,                0.52143,                0.54713,                0.37126,                 1.0805,                 1.2145,                 1.3461,              0.0015526,              0.0015526,              0.0015526
                    169,                0.53312,                0.45163,                0.79928,                0.64656,                0.51734,                0.54385,                0.36999,                 1.0842,                 1.2193,                 1.3515,              0.0015099,              0.0015099,              0.0015099
                    170,                0.52439,                0.44763,                0.79893,                0.62068,                0.52641,                0.54094,                0.36916,                 1.0855,                 1.2312,                 1.3553,              0.0014672,              0.0014672,              0.0014672
                    171,                0.51817,                0.44458,                0.79321,                0.61286,                0.52775,                0.54178,                0.37001,                 1.0844,                  1.232,                  1.356,              0.0014245,              0.0014245,              0.0014245
                    172,                0.52098,                0.44836,                0.79477,                0.60739,                0.52164,                 0.5378,                0.36938,                 1.0816,                  1.229,                 1.3576,              0.0013819,              0.0013819,              0.0013819
                    173,                0.51947,                0.44333,                  0.795,                0.69257,                0.49251,                0.54183,                0.37164,                 1.0765,                 1.2271,                 1.3522,              0.0013392,              0.0013392,              0.0013392
                    174,                0.52143,                0.44208,                0.79338,                0.67694,                0.50087,                0.53852,                0.37259,                 1.0752,                 1.2276,                 1.3521,              0.0012965,              0.0012965,              0.0012965
                    175,                0.51979,                 0.4427,                0.79499,                0.67954,                0.49806,                0.53735,                0.37285,                 1.0727,                 1.2219,                 1.3477,              0.0012538,              0.0012538,              0.0012538
                    176,                0.52654,                0.44917,                0.79414,                0.70304,                0.49056,                0.53712,                0.37292,                 1.0692,                 1.2247,                 1.3441,              0.0012112,              0.0012112,              0.0012112
                    177,                0.52166,                0.44599,                0.79197,                0.70451,                 0.4901,                0.53716,                0.37302,                 1.0695,                 1.2286,                 1.3389,              0.0011685,              0.0011685,              0.0011685
                    178,                0.52085,                0.44276,                0.79157,                0.69302,                0.49045,                0.53658,                0.37358,                 1.0713,                 1.2308,                  1.339,              0.0011258,              0.0011258,              0.0011258
                    179,                0.52109,                0.44205,                0.79051,                0.63729,                0.50596,                0.53574,                0.37246,                 1.0735,                 1.2347,                 1.3392,              0.0010831,              0.0010831,              0.0010831
                    180,                0.51529,                0.44005,                0.79066,                0.64192,                0.50391,                0.53503,                0.37206,                 1.0732,                 1.2299,                 1.3408,              0.0010404,              0.0010404,              0.0010404
                    181,                0.51713,                0.44063,                  0.791,                0.64674,                0.50631,                0.53422,                0.37157,                 1.0733,                 1.2343,                 1.3399,             0.00099776,             0.00099776,             0.00099776
                    182,                0.51303,                0.43811,                0.79189,                0.65809,                0.50436,                0.53594,                0.37254,                 1.0755,                 1.2361,                 1.3439,             0.00095508,             0.00095508,             0.00095508
                    183,                0.50935,                0.43356,                0.79088,                 0.6513,                0.50216,                0.53721,                0.37184,                 1.0758,                 1.2335,                 1.3439,              0.0009124,              0.0009124,              0.0009124
                    184,                0.51145,                0.43932,                0.78896,                0.64996,                0.50242,                0.53544,                0.37103,                 1.0734,                 1.2375,                 1.3405,             0.00086972,             0.00086972,             0.00086972
                    185,                0.51076,                0.43518,                0.78665,                0.64058,                0.50699,                0.53255,                0.37038,                 1.0722,                 1.2403,                 1.3411,             0.00082704,             0.00082704,             0.00082704
